URL	Title	Year	Month	Subcategory	Type	Has FB	Backed Projects	Previous Projects	Creator Desc Len	Title Len	Goal	Duration	Pledge Levels	Min Pledge Tiers	Max Pledge Tiers	Proj Desc Len	Images	Videos	Has Video	Funded
https://www.kickstarter.com/projects/865667697/matty-marcone-the-documentary	Matty Marcone: The Documentary	2016	Mar	Documentary	Video	0	0	0	304	30	250	30	1	25	25	2396	0	1	1	yes
https://www.kickstarter.com/projects/peterhershey/the-noted-project-thailand-0	The Noted Project - Thailand	2016	Apr	Documentary	Video	1	5	2	117	28	5000	7	13	2	600	5232	12	1	1	yes
https://www.kickstarter.com/projects/651086073/post-production-and-film-festivals-autism-cchm	Post-Production and Film Festivals (Autism: CCHM)	2016	Mar	Documentary	Video	1	0	2	504	49	575.64	30	4	1.45	29	1878	0	1	1	yes
https://www.kickstarter.com/projects/1844115194/rise-of-the-uk-wildcats	RISE OF THE UK WILDCATS	2016	Apr	Documentary	Video	1	1	0	554	23	8634.57	20	6	36	7173	6542	6	1	1	yes
https://www.kickstarter.com/projects/26613012/two-white-roses-a-documentary-short	Two White Roses - A Documentary Short	2016	Mar	Documentary	Video	1	0	0	499	37	1915.62	31	8	4	769	7458	13	1	1	yes
https://www.kickstarter.com/projects/undocumenteddoc/undocumented-the-life-story-of-dr-harold-fernandez	UNDOCUMENTED: The Life Story of Dr. Harold Fernandez	2016	Mar	Documentary	Video	1	0	0	503	52	25000	30	11	5	5000	8320	6	2	1	yes
https://www.kickstarter.com/projects/1531743629/martin-clarke-and-tilley-printing-a-short-document	Martin Clarke & Tilley Printing - A Short Documentary	2016	Mar	Documentary	Video	1	1	0	311	57	2158.64	30	5	1.45	724	5992	7	1	1	yes
https://www.kickstarter.com/projects/1582771745/finding-guy-documentary-film	Finding Guy (documentary film)	2016	Mar	Documentary	Video	1	1	0	466	30	5000	46	13	5	3000	5387	3	1	1	yes
https://www.kickstarter.com/projects/1333605203/authentic-woman	Authentic Woman	2016	Mar	Documentary	Video	1	1	0	64	15	500	20	4	10	100	1120	0	1	1	yes
https://www.kickstarter.com/projects/luceditaranto/light-in-taranto-luce-di-taranto-feature-length-fi	Light in Taranto (Luce di Taranto) feature-length film	2016	Feb	Documentary	Video	1	0	0	557	54	5319.62	60	14	6	2232	7825	14	1	1	yes
https://www.kickstarter.com/projects/1307473317/from-one-to-another	From One To Another	2016	Mar	Documentary	Video	1	0	0	512	19	1007.37	40	2	28	71	3570	0	1	1	yes
https://www.kickstarter.com/projects/brexitthemovie/brexit-the-movie-marketing-and-promotion	BREXIT THE MOVIE- MARKETING AND PROMOTION	2016	Mar	Documentary	Video	0	0	2	349	41	7195.48	45	11	7	697	6255	3	1	1	yes
https://www.kickstarter.com/projects/kaurfilms/je-suis-superhero-i-am-superhero	"Je Suis Superhero - Break Stereotypes	 Embrace Diversity"	2016	Mar	Documentary	Video	1	3	0	527	56	12000	31	19	1	5000	10256	1	1	1	yes
https://www.kickstarter.com/projects/middriftmovement/mid-drift-a-documentary-film-about-postpartum-body	Mid Drift: A Documentary Film About Postpartum Body Image	2016	Mar	Documentary	Video	0	0	0	507	57	5000	30	9	25	1000	5577	6	1	1	yes
https://www.kickstarter.com/projects/786367572/qpoc-creatives-honey-groove-festival-dc	QPOC Creatives | Honey Groove Festival DC	2016	Mar	Documentary	Video	1	0	0	513	41	650	16	5	1	100	2322	5	1	1	yes
https://www.kickstarter.com/projects/1356913145/a-chicago-doc-family-education-homelessness-justic	A Chicago Doc: Family. Education. Homelessness. Justice.	2016	Mar	Documentary	Video	0	0	0	538	56	6000	30	10	1	1000	4783	5	1	1	yes
https://www.kickstarter.com/projects/thenextstep/the-next-step-documentary	The Next Step - Documentary	2016	Mar	Documentary	Video	0	0	0	499	27	5000	21	6	10	1000	4119	4	1	1	yes
https://www.kickstarter.com/projects/kenliu/paleo	Paleo Project	2016	Mar	Documentary	Video	1	19	2	221	13	1500	31	7	1	100	4958	2	1	1	yes
https://www.kickstarter.com/projects/virginieinde/les-jambes-a-son-cout	Les jambes A son co\xc3\xbbt	2016	Mar	Documentary	Video	1	0	0	605	28	4527.34	30	7	11	223	5176	0	1	1	yes
https://www.kickstarter.com/projects/2046317088/prettypuke-x-seoul	PRETTYPUKE X SEOUL	2016	Mar	Documentary	Video	1	0	0	502	18	6000	21	5	20	500	2484	3	1	1	yes
https://www.kickstarter.com/projects/974601805/banditos-a-refreshments-documentary	Banditos - a Refreshments documentary	2016	Mar	Documentary	Video	1	8	0	62	37	5500	30	9	5	300	2876	3	1	1	yes
https://www.kickstarter.com/projects/1364502154/eigg-our-island	Eigg - Our Island	2016	Mar	Documentary	Video	0	2	0	512	17	1079.32	16	5	7	106	3208	0	0	0	yes
https://www.kickstarter.com/projects/1268129732/working-together	WORKING TOGETHER	2016	Mar	Documentary	Video	1	3	0	506	16	5500	31	8	10	1000	10224	14	2	1	yes
https://www.kickstarter.com/projects/36952423/defi-go-fetch-challenge	D\xc3\xa9fi Go Fetch Challenge	2016	Feb	Documentary	Video	0	0	0	509	30	15325	45	11	0.73	2186	9906	8	1	1	yes
https://www.kickstarter.com/projects/yourmomentofjen/freeman-v-morton-native-american-civil-rights-docu	Freeman V. Morton:A Native American Civil Rights Documentary	2016	Mar	Documentary	Video	1	0	0	594	60	6000	30	3	5	200	4812	0	0	0	yes
https://www.kickstarter.com/projects/alexwinter/frank-zappa	WHO THE F*@% IS FRANK ZAPPA?	2016	May	Documentary	Video	0	23	2	547	28	500000	31	32	10	25000	18091	27	1	1	yes
https://www.kickstarter.com/projects/1211970462/pc594-the-art-of-rebellion	PC594: The Art of Rebellion	2016	Mar	Documentary	Video	1	14	3	503	27	30000	35	21	1	9900	4097	3	1	1	yes
https://www.kickstarter.com/projects/327052861/the-carousel-2016-tribeca-film-festival-official-s	The Carousel - 2016 Tribeca Film Festival Official Selection	2016	Mar	Documentary	Video	1	6	5	285	60	3500	30	9	5	2500	2855	3	1	1	yes
https://www.kickstarter.com/projects/1637971370/animals-do-what-humans-do	Animals do what humans do.	2016	Mar	Documentary	Video	1	0	3	220	26	143.91	28	3	7	28	1096	0	1	1	yes
https://www.kickstarter.com/projects/255192023/bartschland	@Bartschland	2016	May	Documentary	Video	1	11	0	385	12	70000	30	28	1	10000	9958	11	0	0	yes
https://www.kickstarter.com/projects/yogalgo/yo-galgo-a-documentary-film-about-the-spanish-sigh	YO GALGO \xe2\x80\x9cA documentary film about the Spanish sighthound\xe2\x80\x9d	2016	Feb	Documentary	Video	1	0	0	149	80	38482.39	40	10	1.11	1106	7219	15	1	1	yes
https://www.kickstarter.com/projects/324553731/cuban-food-stories-a-feature-documentary	CUBAN FOOD STORIES - A Feature Documentary	2016	Mar	Documentary	Video	1	11	0	490	42	40000	30	13	5	10000	9493	12	1	1	yes
https://www.kickstarter.com/projects/380060140/even-when-i-fall-grand-finale	Indie film Even When I Fall: help us get to the finish line!	2016	Mar	Documentary	Video	0	27	0	502	60	43172.85	30	17	14	7104	11626	9	1	1	yes
https://www.kickstarter.com/projects/1022717327/the-sama-project	The Sama Project	2016	Feb	Documentary	Video	0	0	0	161	16	3961.42	40	11	3	1659	7737	18	1	1	yes
https://www.kickstarter.com/projects/2035974347/the-coming-woman-feature-documentary	The Coming Woman: a Documentary by the Rau Sisters	2016	Mar	Documentary	Video	0	8	0	526	50	60000	35	22	1	10000	4921	5	1	1	yes
https://www.kickstarter.com/projects/1038081335/emerald-ice	Emerald Ice	2016	Mar	Documentary	Video	1	6	0	510	11	5000	21	7	5	500	2940	4	1	1	yes
https://www.kickstarter.com/projects/936485224/pursuing-the-monarch	Pursuing The Monarchs	2016	Mar	Documentary	Video	0	1	0	500	21	3395.5	31	7	6	550	3404	2	1	1	yes
https://www.kickstarter.com/projects/sarahrushwilliams/wild-equus	Wild Equus	2016	Feb	Documentary	Video	1	2	0	360	10	431.73	40	3	1.4	28	6436	11	1	1	yes
https://www.kickstarter.com/projects/1121907048/sounds-of-success-the-national-trumpet-competition	Sounds of Success: The National Trumpet Competition	2016	Mar	Documentary	Video	0	0	0	535	51	5000	30	7	10	1000	1904	0	1	1	yes
https://www.kickstarter.com/projects/609400501/a-dream-fulfilled-a-lifetime-in-the-philadelphia-o	A Dream Fulfilled: A Lifetime in the Philadelphia Orchestra	2016	Mar	Documentary	Video	1	2	0	224	59	12000	30	10	10	5000	3269	0	1	1	yes
https://www.kickstarter.com/projects/2045228788/the-alternative-black-berlin-documentary	The Alternative Black Berlin Documentary	2016	Feb	Documentary	Video	1	0	0	500	40	6000	60	7	1	1000	5489	0	1	1	yes
https://www.kickstarter.com/projects/jessieauritt/supergirl	Supergirl	2016	May	Documentary	Video	0	16	0	349	9	35000	33	14	5	10000	6804	7	1	1	yes
https://www.kickstarter.com/projects/2045109380/the-malkuta-project	The Malkuta Project	2016	Mar	Documentary	Video	1	4	0	491	19	4000	16	5	10	1000	8611	0	1	1	yes
https://www.kickstarter.com/projects/1902241899/the-ignorance-of-bliss-a-documentary	The Ignorance of Bliss: A Documentary	2016	Mar	Documentary	Video	0	0	0	25	37	1500	22	7	5	200	2987	3	1	1	yes
https://www.kickstarter.com/projects/147608121/little-elegy-short-film	Little Elegy Short Film	2016	Apr	Narrative Film	Video	1	2	0	498	23	3000	32	10	1	2000	3130	5	1	1	yes
https://www.kickstarter.com/projects/hannahminton/the-bovary-complex-a-teenage-made-film	The Bovary Complex	2016	Apr	Narrative Film	Video	0	3	0	61	18	1000	23	6	10	500	4648	8	1	1	yes
https://www.kickstarter.com/projects/1658919292/antofagasta-new-york-feature-film	"Antofagasta	 New York Feature Film"	2016	Mar	Narrative Film	Video	1	1	0	503	46	10000	30	9	5	1000	7385	0	1	1	yes
https://www.kickstarter.com/projects/598750078/dean-darling-a-feature-film	Dean Darling - A Feature Film	2016	Mar	Narrative Film	Video	0	53	2	558	29	4000	30	25	1	500	6212	7	1	1	yes
https://www.kickstarter.com/projects/corenhg/friction-1	Friction	2016	Mar	Narrative Film	Video	1	4	0	393	8	6000	26	8	1	500	4228	6	1	1	yes
https://www.kickstarter.com/projects/181116510/skate-a-short-film	Skate - A Short Film	2016	Mar	Narrative Film	Video	1	0	0	158	20	503.68	25	5	1.45	506	930	0	0	0	yes
https://www.kickstarter.com/projects/1576644369/nature-boy	Nature Boy	2016	Mar	Narrative Film	Video	1	7	0	494	10	4894	25	6	1	500	1433	0	1	1	yes
https://www.kickstarter.com/projects/324782567/the-woo-a-short-film-by-david-howe	THE WOO - A Short Film by David Howe	2016	Mar	Narrative Film	Video	1	9	0	189	36	3800	30	11	1	1000	8246	12	1	1	yes
https://www.kickstarter.com/projects/1878459170/another-mans-gun-film-trailer	Another Man's Gun: Film Trailer	2016	Mar	Narrative Film	Video	0	13	3	287	35	3200	40	8	1	500	6803	10	2	1	yes
https://www.kickstarter.com/projects/1079413628/radio-silence-by-sean-brown-with-david-basila-and	RADIO SILENCE by Sean Brown with David Basila & Nick Mattos	2016	Mar	Narrative Film	Video	1	0	0	454	63	4500	30	4	25	500	1940	4	1	1	yes
https://www.kickstarter.com/projects/478031964/laserman3-the-last-blast	Laserman3: The Last Blast	2016	Mar	Narrative Film	Video	1	5	0	226	25	600	21	9	1	500	1162	6	1	1	yes
https://www.kickstarter.com/projects/1904835581/onesummernight	One Summer Night	2016	Mar	Narrative Film	Video	0	24	0	500	16	9000	30	21	1	9000	15415	36	1	1	yes
https://www.kickstarter.com/projects/384541564/trophy-a-short-film	Trophy - A Short Film	2016	Mar	Narrative Film	Video	1	5	2	470	21	2800	23	6	10	400	2172	3	1	1	yes
https://www.kickstarter.com/projects/sophiatakal/always-shine-tribeca-film-festival-world-premiere	ALWAYS SHINE - Tribeca Film Festival world premiere!	2016	Apr	Narrative Film	Video	1	19	0	223	52	18000	30	15	1	5000	6937	6	1	1	yes
https://www.kickstarter.com/projects/1151955973/jinn-a-narrative-film-about-identity-islam-and-fir	"Jinn- A Narrative Film About Identity	 Islam & First Love"	2016	Mar	Narrative Film	Video	1	6	0	505	61	25000	30	17	10	5000	11375	19	1	1	yes
https://www.kickstarter.com/projects/1730181009/calliope	C A L L I O P E	2016	Mar	Narrative Film	Video	1	2	0	348	15	7078	31	9	1	2500	6532	8	2	1	yes
https://www.kickstarter.com/projects/1798757951/die-gaming-lord-of-discord	DIE Gaming (Lord of Discord)	2016	Mar	Narrative Film	Video	1	0	0	361	28	2500	60	9	1	1000	3186	0	0	0	no
https://www.kickstarter.com/projects/1982238737/the-long-walk-of-carlos-guerrero	The Long Walk of Carlos Guerrero	2016	Mar	Narrative Film	Video	0	3	0	379	32	52000	32	8	10	5000	4410	11	1	1	no
https://www.kickstarter.com/projects/2145627058/bell-canyon-a-movie-about-music	Bell Canyon: A Movie About Music	2016	Mar	Narrative Film	Video	0	13	3	174	44	30000	30	8	10	10000	10246	14	1	1	no
https://www.kickstarter.com/projects/7938974/the-unforgiving-proposal-of-roger-clement	The Unforgiving Proposal of Roger Cl\xc3\xa9ment	2016	Mar	Narrative Film	Video	0	0	0	498	48	750	30	4	10	100	1012	0	1	1	no
https://www.kickstarter.com/projects/1290021009/mr-flicks-film-review	Mr. Flicks Film Review	2016	Mar	Narrative Film	Video	1	0	0	359	22	10000	30	1	25	25	468	0	0	0	no
https://www.kickstarter.com/projects/892229852/chasing-unicorns	Chasing Unicorns	2016	Mar	Narrative Film	Video	0	0	0	124	16	88888	35	15	1	10000	3452	45	6	1	no
https://www.kickstarter.com/projects/663146104/a-nested-reality	A Nested Reality	2016	Mar	Narrative Film	Video	1	0	0	280	16	75000	30	3	50	1000	585	0	1	1	no
https://www.kickstarter.com/projects/214046236/a-fancy-piece-of-homicide-finishing-funds	A Fancy Piece of Homicide FINISHING FUNDS	2016	Mar	Narrative Film	Video	1	0	0	506	53	15000	30	9	1	2500	3193	1	1	1	no
https://www.kickstarter.com/projects/88thumbsmedia/3-a-short-film	3 - a short film	2016	Apr	Narrative Film	Video	1	5	2	153	16	8400	14	9	5	2000	4818	11	1	1	no
https://www.kickstarter.com/projects/1085980844/herbs-with-the-bard-of-ely-at-kew-gardens	Film featuring Herbology with the Bard of Ely at Kew Gardens	2016	Mar	Narrative Film	Video	1	3	0	506	60	400	15	1	10	10	2839	1	1	1	no
https://www.kickstarter.com/projects/1343078531/louder	LOUDER	2016	Mar	Narrative Film	Video	1	1	0	18	6	1500	21	6	1	500	1509	0	1	1	no
https://www.kickstarter.com/projects/1310150924/the-black-rooster-independent-foreign-language-fil	The Black Rooster: Independent foreign language film/movie	2016	Feb	Narrative Film	Video	1	0	0	500	58	40000	30	5	25	500	6053	0	1	1	no
https://www.kickstarter.com/projects/2096327215/oysters	OYSTERS	2016	Apr	Shorts	Video	0	1	0	499	7	7195.48	30	8	7	1423	6959	8	1	1	yes
https://www.kickstarter.com/projects/zakeltanamli/wrestling-a-live-action-documentary	Wrestling: A Live Action 'Documentary'	2016	Apr	Shorts	Video	0	3	0	524	46	647.59	30	4	1.42	71	1744	2	1	1	yes
https://www.kickstarter.com/projects/1115988707/key-transitions-short-film-fest-funds	Key Transitions Short Film Fest Funds	2016	Apr	Shorts	Video	1	48	0	500	37	1200	30	14	5	275	5039	5	1	1	yes
https://www.kickstarter.com/projects/1569844412/day-of-rest	Day of Rest	2016	Apr	Shorts	Video	0	3	0	248	11	791.5	30	6	4	358	686	13	0	0	yes
https://www.kickstarter.com/projects/1332010709/panda-a-neo-noir-short-film	PANDA - A Neo Noir Short Film	2016	Apr	Shorts	Video	1	3	0	499	29	15000	30	15	5	1000	10123	17	2	1	yes
https://www.kickstarter.com/projects/194990154/keep-us-undefeated	Keep Us Undefeated	2016	Apr	Shorts	Video	0	0	0	518	18	1680	16	3	25	75	1897	0	0	0	yes
https://www.kickstarter.com/projects/unclepizza/uncle-pizza-productions-presents-waiting-for-wiig	Uncle Pizza Productions presents WAITING FOR WIIG	2016	Apr	Shorts	Video	1	2	0	499	61	5000	30	12	1	1000	11171	10	1	1	yes
https://www.kickstarter.com/projects/seakaa/southeast-alaska-aviations-seaplanes-in-southeast	Southeast Alaska Aviation's Seaplanes in Southeast Alaska	2016	Mar	Shorts	Video	0	0	0	278	61	1000	30	3	5	200	3988	0	1	1	yes
https://www.kickstarter.com/projects/1669474567/therefore-i-am-short-film	Therefore I am Short Film	2016	Apr	Shorts	Video	1	0	0	268	25	1000	9	1	10	10	749	0	1	1	yes
https://www.kickstarter.com/projects/1150482705/lucky-13-post-production	Lucky 13 Post Production	2016	Mar	Shorts	Video	1	1	0	500	24	500	30	6	25	1000	1594	0	1	1	yes
https://www.kickstarter.com/projects/737516981/fortress-home	Fortress Home - Short Film	2016	Mar	Shorts	Video	1	1	0	499	26	8000	30	13	1	1000	2310	0	1	1	yes
https://www.kickstarter.com/projects/yousee3d/devoid-crime-drama	DEVOID - Masked Man Mysterious Truth Drug Crime Drama	2016	Mar	Shorts	Video	1	6	3	141	53	3597.74	35	10	1.42	3552	7001	45	1	1	yes
https://www.kickstarter.com/projects/1688307503/two-proof-films-the-2016-48-hour-film-project	Two Proof Films: The 2016 48 Hour Film Project	2016	Mar	Shorts	Video	1	5	4	500	46	700	26	11	5	120	3943	1	1	1	yes
https://www.kickstarter.com/projects/2056124575/monkey-with-a-gun	Monkey With A Gun	2016	Mar	Shorts	Video	1	1	0	490	17	1149.38	30	14	8	3769	4383	0	1	1	yes
https://www.kickstarter.com/projects/60785906/glass-1	Glass	2016	Apr	Shorts	Video	1	0	0	157	5	5000	25	7	1	1000	3377	11	1	1	yes
https://www.kickstarter.com/projects/boazvanderspek/woody-gold-fantasy-short-film-robin-boissevain-0	Woody Gold | Fantasy Short Film | Robin Boissevain	2016	Apr	Shorts	Video	1	0	0	96	50	1414.79	21	7	2.28	228	2316	4	1	1	yes
https://www.kickstarter.com/projects/kimspiess/unbowed-ein-kurzfilm	Unbowed \xe2\x80\x93 Ein Kurzfilm	2016	Apr	Shorts	Video	1	0	0	126	33	1697.75	19	13	6	570	4411	0	1	1	yes
https://www.kickstarter.com/projects/1612507807/send-me-to-hollywood	SEND ME TO HOLLYWOOD	2016	Apr	Shorts	Video	0	1	0	351	20	1439.1	17	5	7	142	1076	0	0	0	yes
https://www.kickstarter.com/projects/bunnyandclive/bunny-and-clive	Bunny and Clive	2016	Mar	Shorts	Video	1	0	0	507	15	7195.48	30	9	14	1410	8172	0	1	1	yes
https://www.kickstarter.com/projects/tcwgoingbackhome/the-coyote-way-going-back-home	The Coyote Way: Going Back Home	2016	Mar	Shorts	Video	0	2	0	509	31	10000	30	10	1	1000	9340	9	1	1	yes
https://www.kickstarter.com/projects/1478924819/angst-0	ANGST	2016	Mar	Shorts	Video	0	0	0	504	5	3597.74	25	7	14	1413	12362	7	1	1	yes
https://www.kickstarter.com/projects/1979740216/facade-a-short-film	Fa\xc3\xa7ade - A Short Film About Home	2016	Mar	Shorts	Video	1	0	0	303	39	2681.88	30	11	4	766	3825	7	1	1	yes
https://www.kickstarter.com/projects/138633806/4-am-the-movie	4 AM The Movie	2016	Mar	Shorts	Video	0	15	0	499	14	6000	4	12	1	2500	10814	24	1	1	yes
https://www.kickstarter.com/projects/405587066/scramble	Scramble	2016	Mar	Shorts	Video	1	0	0	34	8	2000	30	8	5	500	2601	0	1	1	yes
https://www.kickstarter.com/projects/1933848426/gimme-some-sugar-short-film	Gimme Some Sugar Short Film	2016	Mar	Shorts	Video	0	0	0	165	27	1149.38	30	7	4	385	6042	13	1	1	yes
https://www.kickstarter.com/projects/2040951588/rainbow-bridge	Rainbow Bridge	2016	Mar	Shorts	Video	0	0	0	498	14	15000	30	12	1	5000	3536	0	1	1	yes
https://www.kickstarter.com/projects/442649789/the-liquid-psychologist-a-short-film	The Liquid Psychologist - A Short Film	2016	Mar	Shorts	Video	0	0	0	524	38	9000	35	8	15	2000	8291	10	1	1	yes
https://www.kickstarter.com/projects/901532277/maryam-short-film	Maryam - Short Film	2016	Mar	Shorts	Video	1	0	0	455	19	15000	21	9	3	10000	6094	0	1	1	yes
https://www.kickstarter.com/projects/2035617016/crayon	Crayon	2016	Mar	Shorts	Video	1	1	0	229	6	503.68	30	3	7	29	4084	9	0	0	yes
https://www.kickstarter.com/projects/1684121552/backwash-noir-short-film	Backwash: Noir Short Film	2016	Mar	Shorts	Video	1	28	0	544	25	1600	25	13	1	1000	3234	14	1	1	yes
https://www.kickstarter.com/projects/1207206908/brad-cuts-loose	Brad Cuts Loose	2016	Mar	Shorts	Video	0	29	2	504	15	7500	25	11	5	1000	4852	6	1	1	yes
https://www.kickstarter.com/projects/beingthefilm/being-a-short-film-by-director-and-artist-devlin-c	"Being - A short film	 by Director and Artist Devlin Crow"	2016	Mar	Shorts	Video	1	0	0	507	56	28781.9	45	18	2.79	6971	5073	14	1	1	yes
https://www.kickstarter.com/projects/1449499456/soul-2016-0	Soul (2016)	2016	Mar	Shorts	Video	0	0	2	147	11	421.44	30	6	4	75	2905	0	0	0	yes
https://www.kickstarter.com/projects/shadowsoverportcity/shadows-over-port-city	Shadows Over Port City	2016	Mar	Shorts	Video	0	0	0	500	22	4500	30	11	5	1000	3431	16	1	1	yes
https://www.kickstarter.com/projects/901324798/penitent	Penitent	2016	Apr	Shorts	Video	1	2	2	507	8	1200	10	6	10	500	3206	0	1	1	yes
https://www.kickstarter.com/projects/1080315199/nurseboy	NurseBoy	2016	Apr	Shorts	Video	0	1	0	37	8	120	8	5	1	20	906	0	1	1	yes
https://www.kickstarter.com/projects/1526345113/the-mark	"The Mark	 A Psychological Thriller Short Film"	2016	Mar	Shorts	Video	1	1	0	492	45	2900	31	7	15	500	8242	6	1	1	yes
https://www.kickstarter.com/projects/puppetmaster/oak-bones-a-short-film	Oak Bones - A Short Film	2016	Mar	Shorts	Video	0	0	2	393	24	3000	30	11	1	1000	5092	11	1	1	yes
https://www.kickstarter.com/projects/1341525123/oxen	Oxen (2016) Short Film	2016	Mar	Shorts	Video	0	0	0	292	22	1439.1	30	8	1.44	719	5802	9	1	1	yes
https://www.kickstarter.com/projects/1013222245/serum-a-short-film	Serum - A Short Film	2016	Mar	Shorts	Video	0	2	0	52	32	2000	30	5	15	500	4639	4	1	1	yes
https://www.kickstarter.com/projects/1784139724/wanker-a-short-film	Wanker: A Short Film	2016	Mar	Shorts	Video	0	0	0	513	20	143.91	30	1	7	7	2044	0	0	0	yes
https://www.kickstarter.com/projects/736786798/we-were-swimming	We Were Swimming	2016	Mar	Shorts	Video	0	0	0	180	16	863.46	40	5	14	141	2151	0	0	0	yes
https://www.kickstarter.com/projects/1510864851/on-schedule-a-short-film	On Schedule - A Short Film	2016	Apr	Shorts	Video	0	0	0	75	26	300	8	6	1	100	1893	0	1	1	yes
https://www.kickstarter.com/projects/929493840/calamitatis-calamitatis	Calamitatis Calamitatis	2016	Mar	Shorts	Video	1	0	0	546	23	565.92	25	6	1.12	56	7011	0	0	0	yes
https://www.kickstarter.com/projects/honeybeefilms/rink	RINK	2016	Mar	Shorts	Video	1	0	0	528	4	8202.84	30	9	1.43	716	4129	0	1	1	yes
https://www.kickstarter.com/projects/1709138070/save-our-sails	Save Our Sails	2016	Mar	Shorts	Video	1	0	2	392	14	10000	31	8	10	2500	8930	9	0	0	yes
https://www.kickstarter.com/projects/877545508/the-seven-cs	The Seven Cs	2016	Mar	Shorts	Video	1	32	0	529	12	5000	20	9	1	1000	2565	2	1	1	yes
https://www.kickstarter.com/projects/845670884/salvation-salvacion	Salvation / La Sobreviviente	2016	Mar	Shorts	Video	1	7	2	500	28	7000	30	9	1	2000	9610	0	1	1	yes
https://www.kickstarter.com/projects/657707426/the-toy-guidesleading-the-way-to-fun	The Toy Guides...Leading the way to fun!	2016	Mar	Shorts	Video	1	1	0	303	40	10000	32	5	1	1000	3652	0	1	1	yes
https://www.kickstarter.com/projects/396125939/a-meal-with-dad-a-short-film-post-production	A Meal With Dad: A Short Film (Post-Production)	2016	Mar	Shorts	Video	1	5	0	163	47	2500	30	9	1	150	6424	7	1	1	yes
https://www.kickstarter.com/projects/822919879/reverie-2	Reverie - a short period film	2016	Mar	Shorts	Video	0	1	0	529	29	7915.02	27	7	1.43	716	3771	3	1	1	yes
https://www.kickstarter.com/projects/issyrayner/perfectly-normal-film	Perfectly Normal - Short Film	2016	Mar	Shorts	Video	1	0	0	507	29	2158.64	35	5	7	279	3963	0	0	0	yes
https://www.kickstarter.com/projects/2114073350/saturn-devours-a-short-film-for-gods-and-mortals	Saturn Devours: a short film for Gods & Mortals	2016	Mar	Shorts	Video	1	1	0	503	51	3831.25	30	10	8	750	13117	20	1	1	yes
https://www.kickstarter.com/projects/2092074346/looking-at-a-stranger	Looking At A Stranger	2016	Mar	Shorts	Video	0	0	0	166	21	1870.82	25	5	7	143	3507	3	1	1	yes
https://www.kickstarter.com/projects/1373185892/lheritage-dune-loi	L'H\xc3\xa9ritage d'une loi	2016	Feb	Shorts	Video	1	0	0	597	35	2263.67	45	6	6	223	15199	5	1	1	yes
https://www.kickstarter.com/projects/2134276458/sticky	STICKY	2016	Mar	Shorts	Video	0	2	0	516	6	2158.64	30	6	36	1423	3015	0	1	1	yes
https://www.kickstarter.com/projects/412726748/look-up-short-film	'Look Up'- Short Film	2016	Mar	Shorts	Video	1	0	0	406	30	2878.19	30	10	7	427	3411	10	1	1	yes
https://www.kickstarter.com/projects/519253691/54321-a-short-film-director-jesse-michaels	"5	4	3	2	1: A Short Film. Director: Jesse Michaels"	2016	Mar	Shorts	Video	1	3	0	492	49	8000	30	8	5	500	5578	8	1	1	yes
https://www.kickstarter.com/projects/theblackwolf/black-wolf-a-dark-and-ominous-short-film	Black Wolf - A period psychological horror film	2016	Mar	Shorts	Video	1	4	0	58	47	7915.02	19	17	1.43	714	4491	9	1	1	yes
https://www.kickstarter.com/projects/1584234339/before-i-leave	Before I Leave	2016	Mar	Shorts	Video	0	0	0	500	14	2500	31	6	5	500	6509	13	1	1	yes
https://www.kickstarter.com/projects/44681215/first-draft	First Draft	2016	Mar	Shorts	Video	0	0	0	512	11	287.82	30	1	7	7	3105	6	0	0	yes
https://www.kickstarter.com/projects/1461272044/los-ojos-que-no-ven	Los ojos que ven	2016	Mar	Shorts	Video	0	0	0	199	16	565.92	22	4	5	55	1029	0	1	1	yes
https://www.kickstarter.com/projects/957602073/dream-lover-0	Dream Lover - A Short Film	2016	Feb	Shorts	Video	1	3	2	509	26	7500	38	4	25	500	5363	11	1	1	yes
https://www.kickstarter.com/projects/1117247845/best-to-say-nothing	Best to Say Nothing	2016	Mar	Shorts	Video	0	0	0	334	19	503.68	20	4	7	43	2161	0	1	1	yes
https://www.kickstarter.com/projects/1833656773/linea-inspired-by-true-love-stories	LINEA: Inspired by True Love Stories	2016	Mar	Shorts	Video	1	2	0	500	36	4000	19	7	1	250	1792	3	1	1	yes
https://www.kickstarter.com/projects/1375843036/the-fat-one-season-2-0	The Fat One Season 2	2016	Apr	Webseries	Video	1	8	0	499	20	12500	31	11	5	1009	3903	6	1	1	yes
https://www.kickstarter.com/projects/susiemeister/back-to-reality-challenge-commentary-web-series	Back To Reality: Challenge Commentary Web Series	2016	Apr	Webseries	Video	1	1	0	64	48	4000	30	8	10	1000	1069	0	0	0	yes
https://www.kickstarter.com/projects/186778253/dreamer-heroes-3	Dreamer Heroes	2016	Apr	Webseries	Video	1	0	0	529	14	10	15	1	1	1	579	0	0	0	yes
https://www.kickstarter.com/projects/840565967/unveiled-the-series-a-webseries-about-the-pagan-co	UnVeiled the series - a webseries about the Pagan community	2016	Mar	Webseries	Video	0	0	0	536	59	3000	45	8	5	1000	4663	0	1	1	yes
https://www.kickstarter.com/projects/1927370005/without-a-hitch	Without a Hitch	2016	Mar	Webseries	Video	1	0	0	141	15	4500	25	8	10	1000	4248	2	1	1	yes
